episode,reward,loss,epsilon
49,-78.98528899053774,1.5772944143840244,0.7822236754458713
50,-109.59233432484935,1.407637731921404,0.778312557068642
51,-101.9063019670285,1.5255816772861301,0.7744209942832988
52,-80.10504618698339,1.5963547341525555,0.7705488893118823
53,-64.27161465592903,1.7234161118514666,0.7666961448653229
54,-108.02191541307184,1.5968860679299293,0.7628626641409962
55,-99.62452583887475,1.5495238900184631,0.7590483508202912
56,-95.84173091486574,1.6035433403319783,0.7552531090661897
57,-77.43527868280299,1.5455100008352536,0.7514768435208588
58,-123.06241049718585,1.5545453281506247,0.7477194593032545
59,-52.21245223740341,1.482561926493484,0.7439808620067382
60,-96.45349148277047,1.4018441257067025,0.7402609576967045
61,-41.51171943128999,1.6355197408864663,0.736559652908221
62,-110.13447669866203,1.4945761469694285,0.7328768546436799
63,-80.84495294312411,1.421136766171255,0.7292124703704616
64,-99.04534319527319,1.5362243714270654,0.7255664080186093
65,-35.85937719793493,1.5011527395411715,0.7219385759785162
66,-89.53974823550853,1.630806982351674,0.7183288830986236
67,-34.0304033375248,1.6185709865469682,0.7147372386831305
68,-83.89796327106154,1.3635392966223698,0.7111635524897149
69,-117.83420779327827,1.404604839479051,0.7076077347272662
70,20.068058604319774,1.5642097097290448,0.7040696960536299
71,-66.81839072340784,1.577447530524484,0.7005493475733617
72,-82.28621814515688,1.4934086631326113,0.697046600835495
73,-19.61016490794391,1.484442963872267,0.6935613678313175
74,-209.63942288782442,1.5453391673509032,0.6900935609921609
75,-73.74835122020292,1.470132140985018,0.6866430931872001
76,-49.240921511572424,1.3855386360415392,0.6832098777212641
77,-35.91898090994408,1.4032650294303894,0.6797938283326578
78,-33.73274492484151,1.3781830792917924,0.6763948591909945
79,-121.04845542063875,1.451839735751511,0.6730128848950395
80,-50.93190144008244,1.460755005478859,0.6696478204705644
81,-34.81883499017894,1.6950076566292689,0.6662995813682115
82,-91.21864853051946,1.5539410254101695,0.6629680834613705
83,-59.548660752035865,1.4769095426256007,0.6596532430440636
84,-86.61154186448564,1.3760559288294691,0.6563549768288433
85,-67.36263894147447,1.3741772477026586,0.653073201944699
86,-32.56509801985658,1.3599860856775194,0.6498078359349755
87,-180.43235564115844,1.4217009034789638,0.6465587967553006
88,-25.084206837154937,1.5124767557861878,0.6433260027715241
89,-23.71368803494903,1.7296864039757673,0.6401093727576664
90,-173.41144055442325,1.4541597405741038,0.6369088258938781
91,105.36369765753409,1.4742516862154007,0.6337242817644086
92,-38.182344360227574,1.3400861374577697,0.6305556603555866
93,-28.765736457391554,1.3776802619931046,0.6274028820538087
94,-49.817124471249244,1.4259443890373662,0.6242658676435396
95,-53.799699002014606,1.3753070663660765,0.6211445383053219
96,-27.298774132286226,1.3234824876664049,0.6180388156137953
97,13.305018379283936,1.3882312411112143,0.6149486215357263
98,-85.59331560824637,1.4818008933981803,0.6118738784280476
99,-105.91906018251395,1.3004823587834835,0.6088145090359074
100,0.4818675829570225,1.343506980134595,0.6057704364907278
101,-27.198849943281132,1.276734735255372,0.6027415843082742
102,-61.652871628946954,1.449399128333846,0.5997278763867329
103,-25.8388687709528,1.268273348962107,0.5967292370047992
104,-9.66915523519306,1.3423459327721095,0.5937455908197752
105,-53.91644253951493,1.406118391547352,0.5907768628656763
106,-114.31022111784849,1.4644807488113254,0.5878229785513479
107,-53.70001450169808,1.2794311985256166,0.5848838636585911
108,-63.91520714704609,1.2366988273655497,0.5819594443402982
109,-111.25528036314807,1.3265926091631581,0.5790496471185967
110,-33.879538835165235,1.2972094770400755,0.5761543988830038
111,-75.21159805349635,1.3127136097382044,0.5732736268885887
112,-74.81958641981821,1.2481462018056348,0.5704072587541458
113,-43.31797735252762,1.302728798018386,0.567555222460375
114,-195.32390471938862,1.3040429510328235,0.5647174463480732
115,-1.6881720258339072,1.2659346276805514,0.5618938591163328
116,29.611009917706838,1.29588806752331,0.5590843898207511
117,83.91113365561851,1.2491237888336182,0.5562889678716474
118,-10.311365309094981,1.1863224856329686,0.5535075230322891
119,-21.41634443603681,1.2375508239774993,0.5507399854171277
120,-52.98922491948695,1.1883358878508052,0.547986285490042
121,-54.14526857803395,1.269356227822994,0.5452463540625918
122,-44.619339033119246,1.234981053352356,0.5425201222922789
123,-69.78583843767262,1.2303113548085094,0.5398075216808175
124,-34.017503153148866,1.1800585227073543,0.5371084840724134
125,-21.16763947229009,1.1423634394471134,0.5344229416520513
126,-59.48235970529018,1.225165689761719,0.531750826943791
127,-98.19978313452329,1.253585434705019,0.5290920728090721
128,-32.26837503473551,1.200568511693374,0.5264466124450268
129,-84.08464700070017,1.263998751780566,0.5238143793828016
130,-65.73654074356058,1.263717925786972,0.5211953074858876
131,-25.502499131714643,1.2362294244857235,0.5185893309484582
132,-38.18996489848409,1.1398674774737585,0.5159963842937159
133,-119.84589230664848,1.2764961339590204,0.5134164023722473
134,-44.989702368425995,1.2057610002697492,0.510849320360386
135,16.388079629338264,1.1451613482699465,0.5082950737585841
136,-73.79690438493316,1.2126481206449744,0.5057535983897912
137,-8.024081040802937,1.2290642391443252,0.5032248303978422
138,77.08931109149714,1.2139555372297763,0.500708706245853
139,-55.071152658266655,1.2197102841035818,0.4982051627146237
140,-50.213206680155594,1.2338192896583142,0.49571413690105054
141,-110.55064475444358,1.3070395008875773,0.4932355662165453
142,-60.93446994854967,1.1846640898687084,0.4907693883854626
143,-45.68332252208057,1.1142389863729476,0.4883155414435353
144,-32.531763628109516,1.1632753468780632,0.4858739637363176
145,-93.92237319927783,1.2194094996746272,0.483444593917636
146,-75.01194489423708,1.1901293941486029,0.4810273709480478
147,-31.32603981580192,1.270329071324447,0.47862223409330756
148,-114.53901459542183,1.1978598799423081,0.47622912292284103
149,-38.360509224489036,1.182936513039912,0.4738479773082268
150,116.18715262439696,1.184801331013441,0.47147873742168567
151,17.75351987658513,1.1674836903226142,0.46912134373457726
152,70.8012847335705,1.1842002668082714,0.46677573701590436
153,-61.180149920695776,1.19864947405182,0.46444185833082485
154,-175.7890978895427,1.126627758445759,0.46211964903917074
155,7.023642086405019,1.1536908913043238,0.4598090507939749
156,31.969852446154995,1.1753881258070469,0.457510005540005
157,12.516123950100308,1.135282025887416,0.45522245551230495
158,43.01950708888822,1.2334427362535059,0.4529463432347434
159,41.46378019084429,1.1627631111085908,0.4506816115185697
160,-14.281122008462106,1.1451877426160009,0.4484282034609769
161,-37.83266494180489,1.2386724743270134,0.446186062443672
162,-5.988193036849822,1.1423494084629902,0.4439551321314536
163,-11.39469423461415,1.1823509847306457,0.4417353564707963
164,-14.703731829481768,1.2179450748058467,0.43952667968844233
165,-20.776565530468105,1.1362651825249195,0.43732904629000013
166,77.68493687719378,1.1687667745649815,0.4351424010585501
167,-54.984894357216525,1.1131581999723195,0.43296668905325736
168,-19.49565957672091,1.2257091001403042,0.43080185560799106
169,-28.19994281891988,1.2022267106011157,0.4286478463299511
170,12.425469685912493,1.1938732281327247,0.42650460709830135
171,105.3075888001538,1.1886249894201755,0.42437208406280985
172,123.45439977458672,1.1634792757630348,0.4222502236424958
173,-32.98690816846742,1.086571044994123,0.42013897252428334
174,-55.34527830977523,1.2124875485002995,0.4180382776616619
175,51.17696006762141,1.2312980123460293,0.4159480862733536
176,-11.818051047642811,1.1778049918876332,0.41386834584198684
177,31.48680139421893,1.127153421970124,0.4117990041127769
178,-17.5650764502506,1.3251812276483952,0.40974000909221303
179,129.24041503343335,1.2169283331930638,0.40769130904675194
180,97.85900911976147,1.2256098829507829,0.40565285250151817
181,-46.78815553495662,1.27441322673922,0.4036245882390106
182,112.28804608861853,1.1993184528946876,0.4016064652978155
183,136.3087439741913,1.2084143161177636,0.3995984329713264
184,119.059102144244,1.238654754281044,0.3976004408064698
185,26.33197349340091,1.219905235171318,0.39561243860243744
186,53.24916677871758,1.2536077771776466,0.3936343764094253
187,44.46299478379652,1.248451812327772,0.39166620452737816
188,85.11292812549662,1.2817811006903648,0.3897078735047413
189,100.67855615401116,1.2656158468425274,0.3877593341372176
190,-4.700647878069631,1.2855900133458467,0.3858205374665315
191,-13.627654710189205,1.3334992134242976,0.38389143477919885
192,-3.791060465368994,1.2590592478215694,0.3819719776053028
193,-30.756274624053262,1.3790340152653782,0.3800621177172763
194,-20.376954181421297,1.2225365771547607,0.37816180712868996
195,-72.91939811558989,1.331544403971872,0.37627099809304654
196,-37.75488576640457,1.2817090148887327,0.3743896431025813
197,22.139915206282765,1.2396877576581766,0.37251769488706843
198,-49.24500121233578,1.2255137824493907,0.3706551064126331
199,4.419412173274921,1.2665803144543857,0.36880183088056995
200,19.915132024677902,1.2873814232581484,0.3669578217261671
201,1.5010464831703558,1.2300633166590307,0.36512303261753626
202,21.477756846698,1.3384021648338862,0.3632974174544486
203,-146.04999744031142,1.2795362600258418,0.3614809303671764
204,-271.5548546815906,1.4098859940145663,0.3596735257153405
205,-27.171385309205263,1.4061744470681463,0.3578751580867638
206,-4.747313061499071,1.487910307487663,0.35608578229633
207,113.47178040477048,1.4087719276249409,0.3543053533848483
208,-10.890542417877517,1.44302143779397,0.35253382661792404
209,141.7419527542367,1.3855520861446857,0.3507711574848344
210,-127.25878196277338,1.35852176473604,0.34901730169741024
211,18.82953912829234,1.4275132294358879,0.3472722151889232
212,17.134068887719238,1.31216834450877,0.3455358541129786
213,129.10371533843158,1.4481550308763982,0.3438081748424137
214,144.42309648626144,1.4390239564776421,0.3420891339682016
215,-173.8508335696062,1.4570963245741329,0.3403786882983606
216,-11.274919533389337,1.381584178757023,0.3386767948568688
217,126.05883647811989,1.4405925478935242,0.33698341088258443
218,250.1637420618778,1.4606460361908644,0.3352984938281715
219,-27.411616127125242,1.3193896662475717,0.33362200135903064
220,120.10927461826553,1.4451083272099494,0.33195389135223546
221,129.2035234880062,1.4206567985713483,0.3302941218954743
222,-13.585784724761425,1.4077182578784164,0.32864265128599696
223,137.77105548423756,1.4525463326573371,0.326999438029567
224,-61.74447748327563,1.5295828237783078,0.3253644408394192
225,-11.207387732812634,1.3576463181360634,0.3237376186352221
226,-48.61354735214293,1.46062496414891,0.322118930542046
227,53.66291074083552,1.485979174643755,0.32050833588933575
228,137.95219699518023,1.4442928285300731,0.31890579420988907
229,136.79366498471617,1.4380745929181575,0.3173112652388396
230,-0.879958852242666,1.472400429225204,0.3157247089126454
231,20.564914259001938,1.4247882591826575,0.3141460853680822
232,49.78833702661272,1.4279760103821755,0.3125753549412418
233,-52.4682098933753,1.447170097798109,0.31101247816653554
234,120.31752299902742,1.4485668193101884,0.30945741577570285
235,101.17015943812785,1.4083104554116725,0.3079101286968243
236,110.60982167774365,1.4191954303085803,0.3063705780533402
237,23.86316700115185,1.4943680800859211,0.30483872516307353
238,11.751582822297237,1.3722157551348209,0.3033145315372582
239,-10.82573294059933,1.4481228738725185,0.3017979588795719
240,143.9113251780633,1.3941643895804883,0.30028896908517405
241,141.47310928926595,1.3912171067297459,0.2987875242397482
242,171.2439374301316,1.4225003142654895,0.29729358661854943
243,-22.33831680261966,1.3118970485499306,0.29580711868545667
244,248.6167639522107,1.3261386280499616,0.2943280830920294
245,-31.456566239465662,1.3756029743254186,0.29285644267656924
246,141.72011309696612,1.4474257198274136,0.2913921604631864
247,23.07764998575988,1.3722112169265748,0.28993519966087045
248,-43.628416362353704,1.375911804078852,0.2884855236625661
249,123.85905511498693,1.3869653851687909,0.28704309604425327
250,23.22087595173423,1.3281336782440063,0.285607880564032
251,55.123837022550816,1.378566141248843,0.28417984116121187
252,41.831485057121654,1.4027889289855957,0.2827589419554058
253,148.01613028938414,1.3713277334272862,0.28134514724562876
254,22.739726586891692,1.3955644157528877,0.2799384215094006
255,41.430238698258336,1.258617493013541,0.27853872940185365
256,-228.42390684946997,1.3478712452904844,0.27714603575484437
257,113.94198246625749,1.3657538740038873,0.2757603055760701
258,169.25168562992582,1.3312194107174873,0.2743815040481898
259,-24.386770687248365,1.3602629673480988,0.2730095965279488
260,67.8687106882409,1.3189041293329662,0.27164454854530906
261,-264.1149994384464,1.3267948394411067,0.2702863258025825
262,10.554741109134966,1.381906879575629,0.2689348941735696
263,156.58665581107675,1.325700671941042,0.26759021970270175
264,151.81173712563287,1.331316389143467,0.2662522686041882
265,156.94141835870468,1.296610550761223,0.2649210072611673
266,143.21944710803302,1.2836786116063594,0.26359640222486147
267,163.43161525258384,1.2454155758321286,0.26227842021373715
268,3.516711958122116,1.2149369198720432,0.2609670281126685
269,146.38275561135669,1.2920789668262005,0.25966219297210513
270,89.45823447344772,1.2169475260972977,0.2583638820072446
271,-51.38139914350014,1.2849973254203797,0.2570720625972084
272,140.35925582721234,1.2365848286747931,0.25578670228422234
273,140.6146234693458,1.2277669677138328,0.25450776877280124
274,269.00770544484163,1.2555315944261929,0.2532352299289372
275,9.139002301849175,1.2549521048379138,0.2519690537792925
276,89.0644374106807,1.270521991223097,0.2507092085103961
277,173.45419324121448,1.2455899715423584,0.2494556624678441
278,140.93014221127308,1.239454618960619,0.24820838415550486
279,78.6860980732263,1.2076263770163058,0.24696734223472733
280,141.57925078360157,1.1818285809606315,0.2457325055235537
281,112.81754630629038,1.170959991812706,0.24450384299593592
282,116.58735668044297,1.1666876231878995,0.24328132378095624
283,178.81566155474724,1.197821372717619,0.24206491716205145
284,118.10463541164879,1.1251156385540961,0.2408545925762412
285,31.818633916439296,1.2339862717736152,0.23965031961336
286,0.29497755415465576,1.0274623829733442,0.2384520680152932
287,-29.459380355614456,1.1069489336311817,0.23725980767521673
288,242.2838696877544,1.0692939118373614,0.23607350863684065
289,68.94993954918591,1.067429520726204,0.23489314109365644
290,219.05743629488256,1.0233756603290702,0.23371867538818816
291,-8.29005966885586,0.9458554498851299,0.23255008201124722
292,-11.081418214120921,1.0051124108582734,0.231387331601191
293,28.080422439935035,1.1495916930111971,0.23023039494318503
294,8.083274412981057,1.0124705838263035,0.2290792429684691
295,37.110815249686425,1.0169201999902726,0.22793384675362674
296,145.66991868947787,1.0387426543980838,0.22679417751985861
297,123.61371736276362,0.9806244011819363,0.22566020663225933
298,167.5958350783494,1.028372756406665,0.22453190559909803
299,124.32298609691213,0.9685997078418732,0.22340924607110255
300,31.11885823276512,1.045335061275042,0.22229219984074702
301,133.28802583763246,0.9550598776638508,0.2211807388415433
302,137.5599538322759,0.9216581543833018,0.22007483514733558
303,241.65199153558353,0.9297987603407442,0.2189744609715989
304,134.8256996713016,0.916903671786189,0.2178795886667409
305,235.30907848054642,0.8916901589080851,0.2167901907234072
306,152.09353744568614,0.9398641090095043,0.21570623976979014
307,3.2944095147994217,0.9151847829073667,0.21462770857094118
308,172.09725876756897,0.8972678946703673,0.21355457002808648
309,19.383553522256094,0.7968297271998888,0.21248679717794605
310,144.30064625986213,0.8777839360386133,0.21142436319205632
311,155.46469992552855,0.8900407903492451,0.21036724137609603
312,141.24961163183895,0.8574072408527136,0.20931540516921554
313,100.67765005713072,0.8654794738590718,0.20826882814336947
314,140.08698123761317,0.875542059212923,0.20722748400265262
315,113.8283762742172,0.8350620684474707,0.20619134658263935
316,100.33789377889006,0.8273731980323792,0.20516038984972615
317,1.2606245842075765,0.7657054875873857,0.2041345879004775
318,161.7015208588828,0.8338556517362594,0.2031139149609751
319,21.76535946864297,0.8411024301189237,0.20209834538617025
320,262.0258631958748,0.7981314751098982,0.2010878536592394
321,254.6964689558897,0.8200913817691867,0.2000824143909432
322,141.14712130207164,0.7826642443537712,0.19908200231898848
323,273.52264173236364,0.807091240618439,0.19808659230739353
324,11.64726541511547,0.7106926835718609,0.19709615934585656
325,163.290522954582,0.7656172835975885,0.19611067854912728
326,99.59487696909605,0.7843814242780208,0.19513012515638165
327,60.476275459127294,0.7356356166560074,0.19415447453059972
328,185.45978009971452,0.7812438168227672,0.19318370215794672
329,207.90684846539824,0.7907295245558593,0.192217783647157
330,113.5467771431691,0.7210839417129755,0.1912566947289212
331,155.14432506212708,0.7416975170969963,0.1903004112552766
332,3.4400977667617525,0.7234706811525009,0.18934890919900021
333,136.3259065911831,0.6952426511198282,0.18840216465300522
334,133.71339981104927,0.7336987826228142,0.18746015382974018
335,116.35092921646698,0.682277103766799,0.1865228530605915
336,268.9918996179097,0.7014926264089518,0.18559023879528855
337,161.12761798956052,0.7317927882224321,0.1846622876013121
338,16.354274128998824,0.7623887246785065,0.18373897616330553
339,36.12036384283289,0.6879391510887901,0.182820281282489
340,82.88250249898826,0.6986484787613153,0.18190617987607657
341,241.88396545757678,0.6903942037989774,0.18099664897669618
342,138.13164294125215,0.7060887972116471,0.1800916657318127
343,234.29477068765007,0.6279033955680319,0.17919120740315364
344,180.61308522096547,0.6865577313926865,0.17829525136613786
345,240.6657520703119,0.640671025561115,0.17740377510930716
346,300.7775566488874,0.7062136565141801,0.17651675623376062
347,227.0495318414065,0.6227008719695981,0.1756341724525918
348,110.2657333951865,0.6236027503237128,0.17475600159032884
349,165.80968788598338,0.5932105586901307,0.17388222158237718
350,253.7675757483891,0.5726847138457698,0.1730128104744653
351,88.21101534550395,0.603007426418364,0.17214774642209296
352,290.4907480896079,0.5954467547389696,0.1712870076899825
353,232.6721799257694,0.5977417812363742,0.17043057265153258
354,110.04839263997219,0.5985080329477787,0.16957841978827493
355,229.42740138720367,0.6051216380665927,0.16873052768933355
356,253.58715534199163,0.6248841699728197,0.1678868750508869
357,123.18270523578451,0.5941205572038889,0.16704744067563246
358,11.14987705914271,0.5421113812748124,0.1662122034722543
359,133.41057105707264,0.580175970196724,0.16538114245489302
360,272.81960408484593,0.5727027406872705,0.16455423674261854
361,-22.046015110173872,0.5934215930402279,0.16373146555890544
362,-47.74305522713319,0.5745738170370459,0.16291280823111093
363,-47.52127105769527,0.5357943304628133,0.16209824418995536
364,116.92199972170239,0.5230274931415916,0.16128775296900558
365,157.8552285364711,0.5162455186322331,0.16048131420416054
366,154.3008154943218,0.49189699690043925,0.15967890763313974
367,127.7186126975036,0.47578555876761675,0.15888051309497406
368,-18.29920791060522,0.4865881570360877,0.1580861105294992
369,170.71733771943065,0.4603378555253148,0.1572956799768517
370,166.56903461575658,0.4963704347461462,0.15650920157696743
371,128.97296542541167,0.4915705433562398,0.1557266555690826
372,6.8439343763736815,0.5084728098967496,0.1549480222912372
373,265.0209646117328,0.4824168950507913,0.15417328217978102
374,229.26625766210165,0.4714390747820649,0.1534024157688821
375,-111.80736651078007,0.44201280356990913,0.1526354036900377
376,243.5273566750521,0.48073122824109443,0.1518722266715875
377,256.09063240944494,0.48652817275036464,0.15111286553822956
378,275.56324615943856,0.4996720919361362,0.15035730121053842
379,266.99389409656453,0.46125922650320544,0.14960551470448571
380,259.460645451706,0.4820277758074254,0.14885748713096328
381,38.586986281549656,0.4858839843954359,0.14811319969530845
382,166.9302335654605,0.4777065626010299,0.1473726336968319
383,24.796724186115398,0.46854264920949934,0.14663577052834775
384,214.6652174406334,0.4691118101600433,0.14590259167570602
385,284.15673737365,0.41397116986886123,0.1451730787173275
386,136.74740535326688,0.470743998400867,0.14444721332374086
387,80.63945398946743,0.439760081961751,0.14372497725712216
388,141.94844251218467,0.47225761684355233,0.14300635237083656
389,169.17757168630445,0.4469669014774263,0.14229132060898236
390,263.52281879459315,0.44853580076820576,0.14157986400593744
391,156.2837324481497,0.44231881334632633,0.14087196468590776
392,254.89743656264173,0.42278140035347167,0.14016760486247823
393,276.0801756895197,0.463284315101125,0.13946676683816583
394,171.90210827509642,0.43063510103151204,0.138769433003975
395,45.2093595733391,0.3736675153048629,0.13807558583895513
396,43.1940173086941,0.4250707103628812,0.13738520790976036
397,270.00400282117295,0.4413157465717929,0.13669828187021155
398,256.45261835153275,0.46247261832196424,0.13601479046086049
399,241.0177116298062,0.44813025629075315,0.1353347165085562
400,22.128204867248,0.4581651262138501,0.1346580429260134
401,261.5884585770974,0.4373727966420251,0.13398475271138335
402,139.68629691783207,0.4338254128023982,0.13331482894782642
403,290.7942940935857,0.40066874457537666,0.13264825480308728
404,254.41415492737616,0.4277269575398594,0.13198501352907185
405,276.9634341267491,0.43754617097477116,0.1313250884614265
406,245.41076608999023,0.429992058974819,0.13066846301911936
407,153.36250377092566,0.42979014056921006,0.13001512070402377
408,249.00263387842224,0.4090829005017299,0.12936504510050365
409,287.4376662763151,0.4076255602183445,0.12871821987500112
410,289.807375817478,0.4339496844771261,0.12807462877562611
411,280.6721936341204,0.4420928368739274,0.12743425563174798
412,261.0066776180443,0.4148927114813189,0.12679708435358925
413,222.69024148060322,0.3821448945888766,0.1261630989318213
414,136.829554503932,0.39307461867854,0.1255322834371622
415,280.7353353581612,0.3816703940997988,0.12490462201997637
416,285.6523234183319,0.37193595297649296,0.1242800989098765
417,233.89415618646504,0.39692242065150485,0.12365869841532712
418,44.0632812949064,0.3558008316502297,0.12304040492325048
419,261.4658783788303,0.3792066566792189,0.12242520289863423
420,231.4373392028648,0.3991579825138981,0.12181307688414106
421,271.99798186551754,0.36336094533513397,0.12120401149972035
422,178.1426964184802,0.3815127232670784,0.12059799144222175
423,250.53100583039938,0.3728848311664729,0.11999500148501063
424,276.0647183332612,0.3930632218523601,0.11939502647758558
425,235.15374806140667,0.36232214242219923,0.11879805134519765
426,170.02177685141797,0.3643110553696752,0.11820406108847166
427,164.40140714131277,0.36645634846016767,0.1176130407830293
428,253.69711225613113,0.3747876665444784,0.11702497557911415
429,228.55422334670465,0.3723352280630556,0.11643985070121858
430,307.27591029937446,0.3650234756387875,0.11585765144771248
431,143.5416404401763,0.37829597340151666,0.11527836319047392
432,265.603751722143,0.3560436962435216,0.11470197137452155
433,246.34942436885183,0.368458923375742,0.11412846151764894
434,275.6459874581004,0.3427293666631636,0.1135578192100607
435,124.88797702775372,0.36157209603860974,0.11299003011401039
436,53.90754427749113,0.37721895714375103,0.11242507996344034
437,262.493904159401,0.35272612173795165,0.11186295456362313
438,250.98208935409718,0.33893570585274385,0.11130363979080501
439,245.80317765463576,0.35196611377896303,0.11074712159185099
440,271.72700050269293,0.35569104780068345,0.11019338598389174
441,178.78601300794742,0.3460502595156431,0.10964241905397228
442,273.79585302138184,0.35511462116067394,0.10909420695870241
443,276.1640814024656,0.343106916436813,0.1085487359239089
444,286.79229621246196,0.32280222399205694,0.10800599224428936
445,65.17666860234777,0.3106196028143168,0.10746596228306791
446,270.6813863968298,0.3338358082616602,0.10692863247165257
447,240.95028613039892,0.3181419057392441,0.1063939893092943
448,282.80316182840363,0.31827054500492435,0.10586201936274783
449,282.13788510125534,0.32939565196129433,0.10533270926593409
450,296.5195692609923,0.32326681193736223,0.10480604571960442
451,282.9362620466187,0.29687361159739784,0.1042820154910064
452,267.7181974781596,0.33080378891963536,0.10376060541355137
453,207.90609125856022,0.333037912256687,0.1032418023864836
454,295.40507873918693,0.32649435195446813,0.10272559337455119
455,34.34683479133517,0.353516455180943,0.10221196540767843
456,263.7932031032297,0.3327382443837388,0.10170090558064004
457,135.85436323536058,0.3305957553833723,0.10119240105273684
458,231.7221837483805,0.33524877171664214,0.10068643904747315
459,157.2783545025922,0.3315409180112183,0.10018300685223579
460,273.24560085999815,0.34896933295816746,0.0996820918179746
461,316.80707685318606,0.33933734687121764,0.09918368135888474
462,247.39286650754298,0.3163807062493459,0.09868776295209031
463,1.9789074435858964,0.2928492301341259,0.09819432413732986
464,298.37907740318474,0.30051702308363815,0.09770335251664321
465,292.2363164893085,0.3268696190789342,0.09721483575406
466,282.1389935661834,0.3354845680399472,0.09672876157528969
467,254.90831053459436,0.32017160869909056,0.09624511776741324
468,254.5829154411316,0.3324020855261811,0.09576389217857617
469,171.45010994783593,0.3357560032270849,0.09528507271768329
470,283.87635092025414,0.3410975761686169,0.09480864735409487
471,125.58419622692364,0.3200517570078373,0.0943346041173244
472,266.05153828412347,0.31385514193347525,0.09386293109673778
473,290.9036962316613,0.3281952192731887,0.09339361644125409
474,298.46483687077745,0.32540686734641594,0.09292664835904782
475,29.951236234746204,0.31688992272723804,0.09246201511725258
476,249.14671072829242,0.3320311679144126,0.09199970504166631
477,122.34791181069353,0.33375427950173614,0.09153970651645797
478,275.54852772229066,0.3394666460600305,0.09108200798387568
479,248.86181423507406,0.37241264892475945,0.0906265979439563
480,299.9487345696668,0.3431511308930137,0.09017346495423652
481,163.65352284896693,0.33057766303047537,0.08972259762946533
482,268.01645512373375,0.3238267403697863,0.089273984641318
483,309.8318515658542,0.3078227623478397,0.0888276147181114
484,48.35796185997725,0.32381404319463614,0.08838347664452084
485,250.13738960354763,0.3231462374321352,0.08794155926129824
486,271.74559305070665,0.32158964969673937,0.08750185146499175
487,271.087828557374,0.35915434381057476,0.08706434220766679
488,182.82681708933848,0.3419762897379696,0.08662902049662846
489,42.275027207544895,0.3444233465811302,0.08619587539414532
490,270.4896626162988,0.3378768490975232,0.08576489601717459
491,198.08710678197028,0.3339252777583897,0.08533607153708872
492,143.4767498600103,0.31704278668016195,0.08490939117940327
493,253.9871308541526,0.3363824156885171,0.08448484422350626
494,62.92099128663662,0.29815162494257613,0.08406242000238873
495,130.15941781349687,0.33033837777003644,0.08364210790237678
496,140.03890304446077,0.3345939203500748,0.0832238973628649
497,266.4724686353852,0.34480062125872957,0.08280777787605056
498,240.71992603914654,0.3493259127011125,0.08239373898667031
